source,target
31970442,267649039
267649039,32012753
32012753,267649039
267649039,32174766
32174766,267649039
267649039,32247122
32247122,267649039
267649039,32254782
32254782,267649039
267649039,32656847
32656847,267649039
267649039,33055171
33055171,267649039
267649039,33115336
33115336,267649039
267649039,33142298
33142298,267649039
267649039,33228733
33228733,267649039
267649039,33250583
33250583,267649039
267649039,34244572
34244572,267649039
267649039,35279437
35279437,267649039
267649039,35289900
35289900,267649039
267649039,35472303
35472303,267649039
267649039,35658640
35658640,267649039
267649039,35793343
35793343,267649039
267649039,35863400
35863400,267649039
267649039,36725272
36725272,267649039
267649039,36777832
36777832,267649039
267649039,38006521
38006521,267649039
267649039,38548163
38548163,267649039
267649039,39003221
39003221,267649039
267649039,39290739
39290739,267649039
267649039,39408123
39408123,267649039
267649039,39514561
39514561,267649039
267649039,40015269
40015269,267649039
267649039,40114309
40114309,267649039
267649039,40765065
40765065,267649039
267649039,40879984
40879984,267649039
267649039,41269373
41269373,267649039
267649039,41343833
41343833,267649039
267649039,41618894
41618894,267649039
267649039,41622539
41622539,267649039
267649039,42105742
42105742,267649039
267649039,42306217
42306217,267649039
267649039,42440616
42440616,267649039
267649039,43052974
43052974,267649039
267649039,43503918
43503918,267649039
267649039,43582350
43582350,267649039
267649039,43687250
43687250,267649039
267649039,44183950
44183950,267649039
267649039,44195939
44195939,267649039
267649039,44340324
44340324,267649039
267649039,44868774
44868774,267649039
267649039,45570766
45570766,267649039
267649039,45840779
45840779,267649039
267649039,45855926
45855926,267649039
267649039,46020538
46020538,267649039
267649039,46165004
46165004,267649039
267649039,46843866
46843866,267649039
267649039,47620934
47620934,267649039
267649039,47780917
47780917,267649039
267649039,48200181
48200181,267649039
267649039,48210086
48210086,267649039
267649039,48415059
48415059,267649039
267649039,49073885
49073885,267649039
267649039,49701398
49701398,267649039
267649039,50312578
50312578,267649039
267649039,50363036
50363036,267649039
267649039,50452317
50452317,267649039
267649039,50457469
50457469,267649039
267649039,50554987
50554987,267649039
267649039,50880951
50880951,267649039
267649039,51125419
51125419,267649039
267649039,51526277
51526277,267649039
267649039,52215539
52215539,267649039
267649039,52787658
52787658,267649039
267649039,52901703
52901703,267649039
267649039,53068172
53068172,267649039
267649039,53234638
53234638,267649039
267649039,54059441
54059441,267649039
267649039,54237836
54237836,267649039
267649039,55440816
55440816,267649039
267649039,55508025
55508025,267649039
267649039,56191454
56191454,267649039
267649039,57181744
57181744,267649039
267649039,57905376
57905376,267649039
267649039,58009930
58009930,267649039
267649039,58015485
58015485,267649039
267649039,58169579
58169579,267649039
267649039,58825045
58825045,267649039
267649039,59261441
59261441,267649039
267649039,59748823
59748823,267649039
267649039,60182699
60182699,267649039
267649039,60346450
60346450,267649039
267649039,60683232
60683232,267649039
267649039,60837280
60837280,267649039
267649039,61390279
61390279,267649039
267649039,62200735
62200735,267649039
267649039,62792651
62792651,267649039
267649039,62834464
62834464,267649039
267649039,63095943
63095943,267649039
267649039,65133231
65133231,267649039
267649039,66152470
66152470,267649039
267649039,66412613
66412613,267649039
267649039,67228435
67228435,267649039
267649039,68009347
68009347,267649039
267649039,68650914
68650914,267649039
267649039,68753554
68753554,267649039
267649039,68856427
68856427,267649039
267649039,68941239
68941239,267649039
267649039,69285292
69285292,267649039
267649039,69395798
69395798,267649039
267649039,69396601
69396601,267649039
267649039,69474919
69474919,267649039
267649039,70536198
70536198,267649039
267649039,71471783
71471783,267649039
267649039,71716375
71716375,267649039
267649039,71737489
71737489,267649039
267649039,74523204
74523204,267649039
267649039,74542027
74542027,267649039
267649039,75154488
75154488,267649039
267649039,75492588
75492588,267649039
267649039,75778194
75778194,267649039
267649039,76132083
76132083,267649039
267649039,78650723
78650723,267649039
267649039,79378265
79378265,267649039
267649039,79960385
79960385,267649039
267649039,80378247
80378247,267649039
267649039,80520880
80520880,267649039
267649039,81150154
81150154,267649039
267649039,82002819
82002819,267649039
267649039,82821419
82821419,267649039
267649039,82953227
82953227,267649039
267649039,83520739
83520739,267649039
267649039,83525040
83525040,267649039
267649039,83547916
83547916,267649039
267649039,84654595
84654595,267649039
267649039,84694192
84694192,267649039
267649039,85169097
85169097,267649039
267649039,85636275
85636275,267649039
267649039,85747627
85747627,267649039
267649039,86054740
86054740,267649039
267649039,86235279
86235279,267649039
267649039,86291976
86291976,267649039
267649039,86572101
86572101,267649039
267649039,87545616
87545616,267649039
267649039,87678450
87678450,267649039
267649039,87935235
87935235,267649039
267649039,88301623
88301623,267649039
267649039,88304178
88304178,267649039
267649039,88603876
88603876,267649039
267649039,88803954
88803954,267649039
267649039,88923222
88923222,267649039
267649039,89397713
89397713,267649039
267649039,89622220
89622220,267649039
267649039,89822119
89822119,267649039
267649039,90357092
90357092,267649039
267649039,90584038
90584038,267649039
267649039,90629410
90629410,267649039
267649039,90891344
90891344,267649039
267649039,90934107
90934107,267649039
267649039,91406184
91406184,267649039
267649039,92051368
92051368,267649039
267649039,92877248
92877248,267649039
267649039,93439843
93439843,267649039
267649039,93743225
93743225,267649039
267649039,93878895
93878895,267649039
267649039,93897184
93897184,267649039
267649039,94148706
94148706,267649039
267649039,94254637
94254637,267649039
267649039,96380706
96380706,267649039
267649039,96684030
96684030,267649039
267649039,96718358
96718358,267649039
267649039,96994099
96994099,267649039
267649039,97825294
97825294,267649039
267649039,98188371
98188371,267649039
267649039,98402916
98402916,267649039
267649039,98416264
98416264,267649039
267649039,98879513
98879513,267649039
267649039,99127919
99127919,267649039
267649039,100750567
100750567,267649039
267649039,102370992
102370992,267649039
267649039,102550409
102550409,267649039
267649039,102900627
102900627,267649039
267649039,103649260
103649260,267649039
267649039,103868762
103868762,267649039
267649039,104203484
104203484,267649039
267649039,107381737
107381737,267649039
267649039,107684044
107684044,267649039
267649039,107839925
107839925,267649039
267649039,107949444
107949444,267649039
267649039,108415586
108415586,267649039
267649039,109808523
109808523,267649039
267649039,111137310
111137310,267649039
267649039,111157059
111157059,267649039
267649039,112606141
112606141,267649039
267649039,115133573
115133573,267649039
267649039,115947707
115947707,267649039
267649039,116709805
116709805,267649039
267649039,116738310
116738310,267649039
267649039,117112981
117112981,267649039
267649039,118459210
118459210,267649039
267649039,118525650
118525650,267649039
267649039,118778524
118778524,267649039
267649039,121863866
121863866,267649039
267649039,123038599
123038599,267649039
267649039,124022925
124022925,267649039
267649039,124224749
124224749,267649039
267649039,127300754
127300754,267649039
267649039,130132988
130132988,267649039
267649039,130708342
130708342,267649039
267649039,131628549
131628549,267649039
267649039,132158674
132158674,267649039
267649039,133209815
133209815,267649039
267649039,134829849
134829849,267649039
267649039,134861597
134861597,267649039
267649039,134892929
134892929,267649039
267649039,134898971
134898971,267649039
267649039,135707150
135707150,267649039
267649039,135804068
135804068,267649039
267649039,136904467
136904467,267649039
267649039,137165584
137165584,267649039
267649039,137455799
137455799,267649039
267649039,137781482
137781482,267649039
267649039,137964659
137964659,267649039
267649039,138666561
138666561,267649039
267649039,139219581
139219581,267649039
267649039,139263331
139263331,267649039
267649039,139325181
139325181,267649039
267649039,139966339
139966339,267649039
267649039,140099825
140099825,267649039
267649039,140812009
140812009,267649039
267649039,141384931
141384931,267649039
267649039,141534406
141534406,267649039
267649039,142385759
142385759,267649039
267649039,142476050
142476050,267649039
267649039,143052765
143052765,267649039
267649039,143080003
143080003,267649039
267649039,143456904
143456904,267649039
267649039,144531984
144531984,267649039
267649039,144890508
144890508,267649039
267649039,144982232
144982232,267649039
267649039,145889725
145889725,267649039
267649039,146418872
146418872,267649039
267649039,147055618
147055618,267649039
267649039,147071753
147071753,267649039
267649039,147610852
147610852,267649039
267649039,147904658
147904658,267649039
267649039,148890245
148890245,267649039
267649039,148919083
148919083,267649039
267649039,149413178
149413178,267649039
267649039,150327237
150327237,267649039
267649039,150449709
150449709,267649039
267649039,150818667
150818667,267649039
267649039,151053112
151053112,267649039
267649039,152165949
152165949,267649039
267649039,153952534
153952534,267649039
267649039,154368008
154368008,267649039
267649039,156213334
156213334,267649039
267649039,156481526
156481526,267649039
267649039,156641040
156641040,267649039
267649039,156892901
156892901,267649039
267649039,157413326
157413326,267649039
267649039,158385547
158385547,267649039
267649039,158505344
158505344,267649039
267649039,158989797
158989797,267649039
267649039,159070839
159070839,267649039
267649039,160081602
160081602,267649039
267649039,160082043
160082043,267649039
267649039,160195583
160195583,267649039
267649039,160472657
160472657,267649039
267649039,160742926
160742926,267649039
267649039,161167525
161167525,267649039
267649039,161268149
161268149,267649039
267649039,162544392
162544392,267649039
267649039,163544863
163544863,267649039
267649039,163854343
163854343,267649039
267649039,164616164
164616164,267649039
267649039,164900443
164900443,267649039
267649039,165554256
165554256,267649039
267649039,165570171
165570171,267649039
267649039,165715813
165715813,267649039
267649039,166476688
166476688,267649039
267649039,168117734
168117734,267649039
267649039,170326163
170326163,267649039
267649039,170505353
170505353,267649039
